loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,Address
17971.04,60,23.16,508.27,F,F1,Project Manager,2.0,RENT,34942.17,Verified,Nov-2015,Fully Paid,house,House,12.55,Jan-2001,9,0,22670.56,16.49,18,F,Individual,2.0,0,"Columbus, NY"
16464.72,36,16.43,582.33,D,D1,Operations Manager,2.0,MORTGAGE,80205.89,Verified,Apr-2019,Fully Paid,vacation,Vacation,20.89,Aug-2004,14,0,23157.51,69.09,26,F,Individual,0.0,0,"Houston, CA"
20069.55,36,18.49,730.52,D,D3,Product Manager,0.0,RENT,76672.04,Source Verified,Jul-2014,Fully Paid,other,Other,12.64,Dec-1981,9,1,22195.89,15.27,17,W,Individual,4.0,0,"Atlanta, OH"
14977.66,36,15.9,525.83,C,C3,Executive Assistant,9.0,OWN,83772.18,Verified,Aug-2018,Fully Paid,credit_card,Credit Card,4.2,Dec-1982,9,0,6896.71,64.59,16,W,Individual,1.0,0,"San Jose, AZ"
17761.42,36,15.51,620.17,C,C3,Software Engineer,1.0,RENT,39164.55,Not Verified,Mar-2019,Charged Off,small_business,Small Business,22.37,Apr-1985,11,0,4802.93,44.83,18,W,Individual,2.0,0,"Chicago, WA"
9852.22,36,22.07,376.63,F,F4,Executive Assistant,7.0,OWN,27117.67,Not Verified,Apr-2019,Charged Off,vacation,Vacation,14.61,Mar-1987,14,0,6301.12,35.28,22,F,Individual,3.0,0,"Boston, MA"
18521.86,36,16.36,654.46,D,D5,Warehouse Associate,6.0,RENT,48921.5,Verified,Jul-2020,Charged Off,car,Car,5.82,Jul-2008,20,1,32110.44,56.57,28,W,Individual,0.0,0,"Austin, MA"
22048.73,36,7.13,682.11,A,A1,Marketing Specialist,1.0,RENT,47211.29,Verified,Apr-2020,Charged Off,debt_consolidation,Debt Consolidation,16.94,Aug-1990,11,0,30526.12,63.85,24,W,Individual,1.0,0,"San Diego, OH"
7247.26,36,25.64,290.6,G,G5,Warehouse Associate,7.0,MORTGAGE,23699.7,Not Verified,Dec-2020,Fully Paid,small_business,Small Business,19.82,Oct-1997,11,0,2274.33,10.78,16,W,Individual,2.0,1,"Raleigh, VA"
8305.5,60,24.96,243.57,F,F4,Software Engineer,4.0,MORTGAGE,39041.87,Verified,Jun-2016,Fully Paid,major_purchase,Major Purchase,18.3,Aug-2010,4,0,16209.34,56.12,12,W,Individual,2.0,0,"Newark, NJ"
3536.01,36,18.5,128.72,E,E4,Sales Associate,5.0,RENT,61681.79,Source Verified,Jan-2016,Fully Paid,renewable_energy,Renewable Energy,9.11,Oct-1993,9,0,9219.3,72.13,12,W,Individual,2.0,0,"Columbus, TX"
3017.06,36,19.08,110.71,E,E2,Software Engineer,3.0,OWN,34669.42,Source Verified,Mar-2018,Charged Off,vacation,Vacation,18.69,Jun-2006,12,0,16453.2,58.16,21,W,Joint,3.0,0,"Boston, VA"
12505.65,36,16.73,444.17,D,D2,Software Engineer,10.0,MORTGAGE,43991.48,Not Verified,Aug-2016,Fully Paid,vacation,Vacation,22.51,Feb-1990,13,1,12708.56,68.04,20,W,Individual,3.0,0,"Chicago, NY"
15926.38,36,15.13,553.13,D,D4,Software Engineer,3.0,MORTGAGE,96805.77,Not Verified,Mar-2020,Fully Paid,moving,Moving,13.15,May-2002,7,0,13110.31,36.76,13,W,Individual,1.0,0,"Phoenix, WA"
21130.7,36,9.81,679.9,B,B4,Driver,5.0,RENT,97519.13,Not Verified,Aug-2020,Fully Paid,renewable_energy,Renewable Energy,11.12,Aug-2001,8,0,22773.96,43.74,13,W,Individual,2.0,0,"San Diego, OH"
39083.62,36,24.7,1547.77,F,F3,Business Analyst,5.0,RENT,183330.82,Not Verified,Dec-2020,Fully Paid,medical,Medical,0.0,Dec-2002,11,0,60873.77,56.08,18,F,Individual,1.0,0,"Phoenix, TX"
14079.95,60,24.58,409.82,F,F5,Teacher,2.0,MORTGAGE,87621.28,Not Verified,Feb-2019,Fully Paid,renewable_energy,Renewable Energy,21.26,Aug-2000,13,0,6355.31,69.88,19,F,Individual,1.0,0,"Tampa, GA"
27604.53,36,18.24,1001.24,D,D2,Data Scientist,4.0,MORTGAGE,99521.57,Not Verified,Mar-2015,Fully Paid,vacation,Vacation,19.61,Oct-2005,9,0,32541.34,54.57,15,W,Individual,1.0,0,"Newark, MA"
27781.88,60,11.37,609.15,A,A1,,,MORTGAGE,91971.04,Source Verified,Jan-2014,Fully Paid,debt_consolidation,Debt Consolidation,11.19,Sep-1996,7,0,34917.71,,11,F,Individual,,0,"Houston, TX"
19734.86,36,11.13,647.29,B,B4,Business Analyst,5.0,RENT,51138.2,Not Verified,Jun-2014,Fully Paid,major_purchase,Major Purchase,16.81,Dec-1992,15,0,20365.25,12.7,23,W,Individual,3.0,0,"Raleigh, OH"
13665.47,36,11.07,447.85,B,B5,Project Manager,0.0,RENT,54486.77,Verified,Jan-2016,Fully Paid,vacation,Vacation,28.0,Jan-2012,11,0,15483.58,25.62,24,W,Individual,3.0,0,"Dallas, FL"
11543.03,36,21.2,436.07,F,F1,Mechanic,0.0,MORTGAGE,51802.07,Source Verified,Mar-2018,Fully Paid,major_purchase,Major Purchase,5.59,Mar-2004,8,0,22130.58,46.63,14,F,Joint,0.0,0,"San Diego, AZ"
18638.26,36,10.33,604.27,B,B5,Marketing Specialist,7.0,RENT,70195.79,Not Verified,Feb-2020,Fully Paid,credit_card,Credit Card,14.11,Jul-1983,7,0,8090.65,23.6,14,F,Individual,3.0,1,"Tampa, VA"
40000.0,60,9.97,849.22,B,B5,Operations Manager,3.0,RENT,258773.78,Verified,Apr-2017,Fully Paid,renewable_energy,Renewable Energy,13.48,Nov-2007,6,0,54594.16,26.16,15,W,Individual,0.0,0,"Austin, NJ"
20451.31,36,7.07,632.12,A,A2,Nurse,4.0,MORTGAGE,36311.12,Verified,Jan-2018,Fully Paid,home_improvement,Home Improvement,13.03,Apr-2006,5,1,28005.04,44.8,10,W,Joint,1.0,0,"San Diego, OH"
2591.68,36,13.77,88.29,C,C4,Customer Service Rep,4.0,OWN,27678.46,Source Verified,May-2016,Fully Paid,car,Car,20.7,Jun-1999,8,1,6773.32,78.67,22,W,Individual,2.0,0,"Miami, IL"
7578.44,36,12.08,251.99,C,C5,Sales Associate,2.0,OWN,59780.23,Verified,Feb-2014,Fully Paid,small_business,Small Business,19.58,Mar-2004,5,0,5635.2,34.36,14,W,Individual,2.0,0,"Phoenix, FL"
29129.46,60,10.01,619.05,A,A5,Nurse,0.0,RENT,102162.83,Not Verified,Apr-2016,Fully Paid,major_purchase,Major Purchase,0.94,Nov-1984,12,0,42374.37,74.63,22,W,Individual,1.0,0,"Phoenix, PA"
29310.96,36,7.55,912.38,A,A1,Software Engineer,10.0,RENT,93140.66,Source Verified,Jul-2017,Fully Paid,vacation,Vacation,11.12,May-1986,11,0,40143.14,52.27,15,W,Joint,3.0,0,"Houston, AZ"
19195.41,36,21.23,725.47,E,E4,Operations Manager,10.0,RENT,104478.65,Not Verified,Sep-2015,Fully Paid,vacation,Vacation,10.93,Dec-1996,8,0,8484.83,68.8,16,W,Individual,0.0,0,"San Diego, AZ"
3089.27,36,15.57,107.96,C,C1,Marketing Specialist,5.0,RENT,49140.99,Source Verified,Mar-2016,Fully Paid,small_business,Small Business,9.45,Mar-1982,15,0,1804.87,84.92,22,W,Individual,1.0,0,"Dallas, PA"
15437.36,60,10.31,330.37,B,B4,Consultant,6.0,RENT,46370.22,Source Verified,Sep-2020,Fully Paid,moving,Moving,9.3,Sep-1985,8,0,16932.77,23.5,14,W,Individual,2.0,0,"Houston, MI"
8725.4,36,12.67,292.62,B,B5,Warehouse Associate,6.0,RENT,47323.74,Not Verified,Oct-2014,Fully Paid,small_business,Small Business,1.26,Dec-1997,7,0,4692.65,32.06,13,W,Individual,3.0,0,"Atlanta, IL"
15635.07,36,14.89,541.16,C,C3,Nurse,8.0,OWN,61974.98,Verified,Jun-2015,Fully Paid,medical,Medical,7.23,May-1989,5,1,20748.32,55.74,12,F,Individual,2.0,0,"Houston, NC"
11794.13,36,13.47,400.08,C,C3,Product Manager,2.0,OWN,76347.24,Not Verified,Aug-2020,Fully Paid,moving,Moving,11.27,Aug-2002,8,1,9980.65,51.47,18,F,Individual,3.0,0,"Atlanta, IL"
11959.78,36,24.73,473.81,F,F5,Data Scientist,6.0,RENT,38892.06,Source Verified,Jan-2019,Fully Paid,renewable_energy,Renewable Energy,13.39,Mar-2012,9,0,8274.44,53.78,17,W,Individual,4.0,0,"Houston, IL"
15964.21,60,14.13,372.56,C,C1,Teacher,6.0,MORTGAGE,102788.91,Verified,Nov-2015,Fully Paid,vacation,Vacation,2.34,Feb-2006,13,0,17667.55,57.22,22,W,Individual,1.0,0,"Austin, VA"
21505.02,36,15.62,752.03,D,D1,Marketing Specialist,7.0,RENT,75576.27,Source Verified,Jun-2016,Fully Paid,home_improvement,Home Improvement,11.66,Nov-1991,7,0,22698.55,29.66,15,F,Individual,0.0,0,"Atlanta, AZ"
6598.38,60,10.66,142.33,A,A5,Nurse,6.0,MORTGAGE,43606.95,Not Verified,Jun-2019,Fully Paid,small_business,Small Business,13.31,Jan-2007,13,0,14570.64,40.12,21,F,Individual,1.0,0,"San Diego, NC"
17651.51,36,10.14,570.73,B,B4,Electrician,7.0,RENT,70809.93,Not Verified,Feb-2020,Fully Paid,renewable_energy,Renewable Energy,13.35,Jul-2006,10,0,17026.3,63.3,19,W,Individual,2.0,0,"Chicago, CA"
14640.9,36,12.72,491.34,C,C2,HR Specialist,8.0,MORTGAGE,38787.48,Verified,Jun-2014,Fully Paid,house,House,17.03,Dec-2006,12,0,11221.86,63.89,19,W,Joint,2.0,0,"Miami, FL"
6234.77,36,14.62,214.96,C,C2,Executive Assistant,7.0,RENT,32416.18,Source Verified,Mar-2016,Fully Paid,credit_card,Credit Card,7.8,Jul-2005,6,0,18533.13,46.52,13,W,Individual,2.0,0,"Seattle, NJ"
31211.62,60,25.31,921.87,F,F4,Customer Service Rep,3.0,OWN,110699.05,Source Verified,Oct-2017,Fully Paid,other,Other,15.52,Sep-1999,15,0,47855.3,60.28,19,W,Individual,4.0,0,"Tampa, NC"
26068.06,36,27.67,1073.57,G,G2,Project Manager,3.0,MORTGAGE,71177.69,Verified,Aug-2019,Fully Paid,small_business,Small Business,31.26,Jan-1996,9,1,42838.82,41.32,16,F,Individual,0.0,0,"San Diego, AZ"
11598.14,60,10.49,249.23,A,A3,Driver,4.0,MORTGAGE,70228.24,Source Verified,Jan-2014,Charged Off,home_improvement,Home Improvement,19.37,Mar-2010,11,0,6235.97,64.87,24,W,Individual,1.0,0,"Houston, WA"
19751.78,60,15.13,471.22,C,C2,Electrician,0.0,MORTGAGE,81692.2,Verified,Apr-2017,Fully Paid,moving,Moving,15.57,Nov-1981,8,0,8147.52,28.58,18,F,Individual,3.0,0,"Phoenix, FL"
20730.06,36,8.86,657.81,A,A2,,3.0,RENT,65749.57,Verified,Apr-2019,Fully Paid,vacation,Vacation,11.55,Dec-2002,12,1,10742.3,,20,W,Individual,,0,"Newark, VA"
19286.67,36,18.31,700.23,E,E5,Teacher,3.0,RENT,77712.61,Not Verified,Apr-2020,Fully Paid,debt_consolidation,Debt Consolidation,16.9,Dec-1990,12,0,24702.9,37.57,15,W,Individual,1.0,0,"Dallas, NY"
26780.8,36,14.34,919.76,C,C4,Data Scientist,8.0,MORTGAGE,70024.89,Source Verified,Mar-2019,Fully Paid,other,Other,15.07,Dec-1994,12,0,12995.24,90.58,17,F,Individual,0.0,0,"San Jose, TX"
20558.12,36,18.25,745.86,D,D2,Electrician,0.0,RENT,55714.92,Not Verified,Nov-2019,Charged Off,debt_consolidation,Debt Consolidation,18.97,Dec-2001,15,0,11366.87,75.51,23,W,Joint,0.0,0,"Seattle, NJ"
10984.61,60,10.78,237.65,B,B1,Nurse,10.0,RENT,60044.19,Not Verified,Aug-2017,Fully Paid,moving,Moving,12.02,Oct-1981,10,0,783.57,49.55,18,F,Individual,0.0,0,"Boston, OH"
15690.43,36,12.49,524.8,B,B5,Project Manager,10.0,RENT,42541.75,Verified,Jul-2020,Fully Paid,major_purchase,Major Purchase,21.79,Jun-2012,9,1,24900.57,59.83,21,W,Individual,0.0,0,"Miami, NJ"
16427.54,36,8.19,516.22,A,A2,Driver,6.0,MORTGAGE,71524.92,Not Verified,Aug-2016,Fully Paid,debt_consolidation,Debt Consolidation,16.28,Apr-2002,14,1,8679.31,63.66,21,W,Individual,3.0,0,"Houston, TX"
8439.87,60,11.12,184.02,A,A3,Data Scientist,6.0,RENT,36109.49,Not Verified,Jul-2017,Fully Paid,other,Other,20.93,Feb-2001,5,0,18557.33,86.92,10,W,Individual,3.0,0,"Dallas, VA"
11111.4,36,9.26,354.67,B,B5,Customer Service Rep,8.0,RENT,40043.2,Not Verified,Jun-2015,Fully Paid,home_improvement,Home Improvement,8.11,May-1998,8,0,3473.24,61.09,16,F,Individual,3.0,0,"Columbus, PA"
10583.21,36,16.68,375.61,D,D5,Nurse,1.0,MORTGAGE,48112.21,Verified,Jun-2014,Fully Paid,debt_consolidation,Debt Consolidation,12.61,May-2009,9,0,7704.88,65.93,18,W,Individual,1.0,0,"Newark, TX"
15535.4,60,16.98,385.89,D,D4,Executive Assistant,8.0,MORTGAGE,50375.32,Not Verified,Mar-2015,Fully Paid,home_improvement,Home Improvement,4.62,Dec-2004,14,0,17652.85,35.13,29,W,Individual,0.0,0,"Phoenix, NJ"
21061.6,60,25.06,618.88,F,F1,Consultant,8.0,OWN,46146.11,Source Verified,Oct-2020,Fully Paid,moving,Moving,23.29,May-1992,7,0,11432.18,71.18,15,W,Individual,2.0,0,"Chicago, VA"
8425.08,60,15.89,204.4,C,C4,Business Analyst,9.0,RENT,57637.69,Not Verified,Jul-2016,Charged Off,moving,Moving,10.78,Nov-2001,11,0,7291.1,55.03,19,W,Individual,5.0,0,"San Diego, MA"
15219.88,36,21.2,574.99,F,F1,Mechanic,1.0,MORTGAGE,65241.92,Not Verified,Sep-2015,Fully Paid,other,Other,12.03,Mar-1993,11,0,29177.86,55.67,17,W,Individual,2.0,0,"Houston, WA"
17852.61,60,26.69,541.84,G,G5,Product Manager,2.0,RENT,77705.67,Verified,May-2014,Fully Paid,credit_card,Credit Card,27.48,Mar-2009,11,0,5956.75,76.28,19,W,Individual,0.0,0,"Columbus, WA"
15040.8,60,9.32,314.56,B,B1,Accountant,0.0,MORTGAGE,65676.59,Verified,Jan-2019,Fully Paid,car,Car,7.02,Mar-1981,15,1,18223.01,14.36,20,F,Joint,4.0,0,"San Diego, NJ"
13775.63,36,12.58,461.36,C,C5,Warehouse Associate,1.0,RENT,56002.31,Verified,Jul-2017,Fully Paid,house,House,5.71,Aug-2007,7,0,40.71,36.3,15,F,Individual,2.0,0,"Austin, FL"
20139.5,36,10.8,657.4,B,B3,Marketing Specialist,7.0,OTHER,129426.02,Source Verified,Jan-2017,Fully Paid,vacation,Vacation,21.61,Nov-1986,10,0,0.0,77.29,19,W,Individual,2.0,0,"Phoenix, OH"
16968.45,60,11.44,372.63,B,B3,Marketing Specialist,0.0,OWN,78843.09,Source Verified,Jan-2016,Fully Paid,car,Car,14.59,May-2005,11,0,23946.3,95.32,16,F,Individual,0.0,0,"Miami, TX"
15060.25,36,16.34,532.02,D,D1,Business Analyst,4.0,MORTGAGE,97494.86,Source Verified,Nov-2018,Fully Paid,vacation,Vacation,18.78,Aug-1995,9,0,8879.01,95.26,17,F,Individual,0.0,0,"Phoenix, NC"
20797.35,36,13.58,706.54,C,C1,Accountant,8.0,RENT,62227.25,Verified,Oct-2020,Fully Paid,credit_card,Credit Card,29.92,Mar-2007,12,0,19585.69,57.38,18,F,Individual,1.0,0,"Phoenix, IL"
22698.85,36,18.37,824.88,E,E1,Software Engineer,5.0,MORTGAGE,103679.36,Source Verified,Feb-2020,Fully Paid,medical,Medical,11.58,May-2004,7,0,23845.11,87.83,12,W,Individual,1.0,0,"Dallas, GA"
19753.81,36,7.48,614.28,A,A1,Mechanic,7.0,MORTGAGE,87039.79,Verified,Apr-2018,Fully Paid,debt_consolidation,Debt Consolidation,18.38,Sep-2000,10,0,10257.6,59.98,18,W,Individual,2.0,0,"Dallas, VA"
22558.01,36,9.66,724.34,B,B4,Product Manager,2.0,OWN,58872.15,Not Verified,Nov-2014,Fully Paid,major_purchase,Major Purchase,6.9,Sep-1997,12,0,18009.97,63.3,20,W,Individual,1.0,0,"Columbus, PA"
21978.88,36,11.9,728.96,B,B1,HR Specialist,8.0,RENT,63744.25,Verified,May-2015,Fully Paid,debt_consolidation,Debt Consolidation,19.01,Nov-1996,4,0,20972.04,62.96,15,W,Individual,1.0,0,"Phoenix, NJ"
14337.98,36,7.72,447.45,A,A5,Software Engineer,7.0,RENT,56394.19,Source Verified,Oct-2016,Fully Paid,medical,Medical,10.43,Mar-1998,9,0,11206.54,56.95,19,W,Individual,3.0,0,"Newark, GA"
8780.55,36,18.25,318.52,D,D5,Driver,3.0,MORTGAGE,40636.48,Not Verified,Sep-2018,Fully Paid,home_improvement,Home Improvement,11.82,Dec-2008,10,0,7843.6,93.22,21,W,Joint,0.0,0,"Boston, AZ"
18956.75,60,25.42,561.08,G,G4,Nurse,8.0,OWN,49978.64,Source Verified,Apr-2020,Fully Paid,small_business,Small Business,11.43,May-1981,9,1,13217.98,47.48,18,W,Individual,2.0,0,"Tampa, GA"
10723.71,36,14.0,366.51,C,C3,Sales Associate,5.0,MORTGAGE,51570.55,Verified,Sep-2015,Fully Paid,moving,Moving,19.46,Jul-1995,6,0,8513.47,15.35,19,W,Individual,2.0,0,"Atlanta, FL"
22901.13,60,24.3,662.76,F,F4,Executive Assistant,9.0,RENT,97343.08,Not Verified,Mar-2014,Fully Paid,major_purchase,Major Purchase,20.6,Aug-1987,14,0,30141.61,68.52,20,W,Individual,0.0,0,"San Jose, NC"
15374.27,36,10.78,501.76,B,B1,Mechanic,6.0,MORTGAGE,44486.92,Source Verified,Aug-2017,Fully Paid,small_business,Small Business,21.82,Aug-2011,10,0,0.0,34.26,18,W,Individual,2.0,0,"Houston, WA"
14008.49,36,16.2,493.89,D,D5,Accountant,9.0,MORTGAGE,73357.66,Not Verified,Sep-2017,Fully Paid,debt_consolidation,Debt Consolidation,13.17,Jun-2008,7,0,8343.07,45.88,13,W,Individual,2.0,0,"Newark, WA"
3273.91,36,10.98,107.15,B,B1,,,RENT,53341.3,Source Verified,Feb-2018,Fully Paid,moving,Moving,22.64,Nov-1990,2,0,5418.67,,15,W,Individual,,0,"Atlanta, MA"
16491.22,36,12.39,550.82,B,B4,Marketing Specialist,6.0,OWN,74600.02,Verified,May-2019,Fully Paid,vacation,Vacation,15.67,Jun-1986,12,0,41542.41,14.96,22,W,Individual,0.0,0,"Miami, GA"
28039.18,60,8.63,577.03,A,A4,Business Analyst,7.0,OWN,98385.1,Verified,Mar-2020,Fully Paid,moving,Moving,8.19,Jun-1988,16,0,33288.38,71.24,23,F,Individual,4.0,0,"Newark, MI"
23391.55,36,18.71,853.97,D,D5,Data Scientist,2.0,RENT,79763.63,Not Verified,Dec-2017,Fully Paid,credit_card,Credit Card,0.0,Aug-1995,7,0,19091.88,62.83,14,F,Individual,2.0,0,"Phoenix, TX"
7981.7,36,15.48,278.57,C,C4,Electrician,7.0,RENT,37759.72,Source Verified,Sep-2014,Fully Paid,renewable_energy,Renewable Energy,9.9,Oct-1992,7,1,11188.62,60.65,11,W,Individual,4.0,0,"San Jose, AZ"
16799.74,60,12.89,381.26,B,B3,Electrician,9.0,RENT,50100.42,Source Verified,Jan-2015,Fully Paid,moving,Moving,16.24,Nov-1999,9,0,4519.16,42.16,14,F,Individual,3.0,0,"Boston, FL"
14709.47,36,21.04,554.51,F,F5,Accountant,5.0,RENT,42017.16,Not Verified,May-2020,Fully Paid,small_business,Small Business,13.48,Jun-2008,5,0,4327.85,26.61,13,W,Individual,0.0,0,"Tampa, MA"
6573.97,60,20.12,174.61,D,D5,Business Analyst,3.0,MORTGAGE,68921.04,Source Verified,Jan-2020,Fully Paid,moving,Moving,10.39,Nov-1992,3,1,0.0,64.91,13,F,Joint,2.0,0,"Atlanta, VA"
17453.28,36,9.16,556.34,A,A1,Project Manager,4.0,MORTGAGE,55443.32,Not Verified,Dec-2019,Fully Paid,vacation,Vacation,17.62,Sep-2004,7,0,3430.42,81.09,16,W,Individual,1.0,0,"Houston, IL"
20017.63,60,17.64,504.39,D,D2,Analyst,9.0,OTHER,84376.46,Not Verified,Nov-2018,Fully Paid,debt_consolidation,Debt Consolidation,15.01,Jun-1997,6,0,38957.98,49.27,14,W,Individual,3.0,0,"Dallas, AZ"
20927.06,36,13.97,714.94,C,C1,Accountant,8.0,OWN,59579.91,Not Verified,Mar-2019,Fully Paid,house,House,18.59,Oct-1997,15,0,17798.91,46.03,23,W,Individual,1.0,0,"Seattle, MA"
3563.18,60,10.31,76.24,B,B5,Project Manager,2.0,RENT,24119.7,Not Verified,Jun-2015,Fully Paid,vacation,Vacation,19.25,Nov-1996,13,0,2807.82,91.77,22,F,Individual,4.0,1,"Columbus, PA"
18823.7,60,11.6,414.96,B,B1,Driver,0.0,MORTGAGE,50956.74,Source Verified,Feb-2016,Fully Paid,moving,Moving,3.97,Jan-1983,16,1,18620.85,26.54,20,F,Individual,1.0,0,"Miami, CA"
7568.12,36,24.32,298.19,F,F5,Warehouse Associate,4.0,MORTGAGE,68176.2,Source Verified,Jan-2016,Fully Paid,medical,Medical,0.0,Aug-2004,8,0,0.0,60.55,12,W,Individual,0.0,0,"Tampa, WA"
21575.8,36,18.81,788.78,D,D2,Teacher,3.0,RENT,57264.07,Not Verified,Sep-2017,Fully Paid,small_business,Small Business,4.9,Mar-2006,12,1,17997.62,33.67,25,F,Individual,0.0,0,"Chicago, NJ"
12902.51,36,14.31,442.95,C,C1,,,MORTGAGE,82160.08,Not Verified,Apr-2014,Fully Paid,moving,Moving,5.13,Oct-1990,11,0,4961.3,,18,F,Individual,,0,"Seattle, NC"
24175.45,36,15.79,847.44,D,D3,Analyst,5.0,OWN,62163.88,Not Verified,Feb-2017,Fully Paid,vacation,Vacation,24.32,Apr-1995,8,0,24333.78,62.78,17,W,Individual,3.0,0,"Boston, CA"
2736.04,60,11.1,59.62,A,A4,Analyst,4.0,RENT,46259.91,Not Verified,Dec-2017,Fully Paid,major_purchase,Major Purchase,9.71,May-1983,19,0,0.0,72.07,29,W,Individual,2.0,0,"Dallas, MA"
7212.88,36,11.54,238.0,B,B1,Driver,4.0,MORTGAGE,54396.33,Not Verified,Nov-2014,Fully Paid,medical,Medical,29.42,Apr-1986,8,0,0.0,49.31,13,W,Joint,2.0,0,"San Jose, OH"
13736.02,36,19.08,504.07,E,E4,HR Specialist,9.0,MORTGAGE,57523.67,Verified,Jun-2016,Fully Paid,medical,Medical,2.81,Feb-1998,7,0,13827.08,46.18,15,F,Individual,1.0,0,"Phoenix, GA"
26483.02,36,24.27,1042.72,F,F4,Software Engineer,9.0,OWN,123228.48,Source Verified,Sep-2016,Fully Paid,credit_card,Credit Card,0.0,Sep-2007,9,0,14967.72,36.4,16,W,Individual,1.0,0,"Dallas, OH"
22622.85,36,18.31,821.37,D,D1,Product Manager,0.0,RENT,82677.67,Verified,Jan-2019,Fully Paid,vacation,Vacation,0.0,Feb-2008,11,0,30646.36,69.62,19,W,Individual,2.0,0,"Miami, NC"
23134.63,60,17.75,584.36,D,D4,Software Engineer,8.0,RENT,67452.61,Source Verified,Jul-2017,Fully Paid,credit_card,Credit Card,9.52,Nov-2011,14,1,18619.12,81.9,25,W,Individual,2.0,0,"Raleigh, AZ"
9749.39,60,21.68,267.5,E,E2,Consultant,4.0,MORTGAGE,37063.1,Verified,Mar-2015,Charged Off,home_improvement,Home Improvement,11.49,Sep-1992,11,0,0.0,31.29,19,W,Individual,2.0,1,"Tampa, AZ"
14945.56,36,8.93,474.75,A,A1,Warehouse Associate,6.0,RENT,38254.23,Source Verified,Sep-2016,Fully Paid,home_improvement,Home Improvement,14.29,Jan-1990,14,0,0.0,53.92,23,W,Individual,1.0,0,"Phoenix, NJ"
11868.99,36,7.92,371.48,A,A4,Driver,3.0,RENT,33015.39,Source Verified,Nov-2015,Fully Paid,major_purchase,Major Purchase,17.67,Feb-2011,10,0,17626.38,64.49,19,F,Individual,1.0,0,"Newark, WA"
15160.85,36,10.3,491.37,B,B1,Project Manager,9.0,OWN,51794.83,Not Verified,May-2020,Fully Paid,other,Other,6.12,Oct-1991,10,0,21261.97,78.89,20,W,Individual,1.0,0,"Seattle, NC"
8597.83,36,24.26,338.49,F,F1,HR Specialist,8.0,MORTGAGE,42699.53,Verified,Mar-2014,Fully Paid,house,House,10.83,Aug-2005,17,0,3973.4,54.95,22,W,Individual,2.0,0,"Tampa, NY"
20415.94,60,13.39,468.59,C,C3,Driver,3.0,OWN,78690.48,Not Verified,Dec-2015,Fully Paid,car,Car,13.5,May-1984,15,0,24422.6,30.83,24,W,Individual,0.0,0,"Miami, CA"
7602.34,36,26.19,307.09,G,G2,Warehouse Associate,5.0,MORTGAGE,79918.15,Verified,Jul-2020,Fully Paid,medical,Medical,8.41,Mar-1995,10,0,12735.16,22.52,15,W,Individual,6.0,0,"Chicago, IL"
39575.16,36,24.22,1557.17,F,F2,Product Manager,10.0,RENT,174585.86,Verified,Oct-2016,Fully Paid,house,House,9.59,Mar-2002,15,0,18639.69,85.03,22,F,Individual,1.0,0,"Miami, CA"
29604.98,36,15.79,1037.72,D,D1,Product Manager,9.0,MORTGAGE,54960.92,Verified,Nov-2014,Fully Paid,home_improvement,Home Improvement,3.62,Sep-2000,15,1,40219.16,78.82,24,F,Individual,1.0,1,"Austin, WA"
40000.0,60,23.02,1128.01,F,F5,Data Scientist,6.0,MORTGAGE,184392.28,Source Verified,Feb-2018,Fully Paid,debt_consolidation,Debt Consolidation,9.89,Mar-1993,4,1,16422.84,61.26,11,W,Individual,2.0,0,"Austin, MI"
8566.0,36,10.73,279.36,B,B3,Nurse,4.0,MORTGAGE,34410.47,Source Verified,Aug-2014,Fully Paid,other,Other,17.61,Aug-1996,6,0,17010.34,67.73,14,F,Individual,3.0,0,"Miami, VA"
23518.89,36,11.69,777.7,B,B5,Marketing Specialist,7.0,OWN,88491.04,Source Verified,Apr-2017,Fully Paid,small_business,Small Business,3.84,May-1997,10,1,24484.72,6.87,15,W,Individual,1.0,0,"Austin, GA"
19679.71,60,13.29,450.68,B,B1,Sales Associate,0.0,OWN,42085.46,Not Verified,Mar-2014,Fully Paid,medical,Medical,13.48,Sep-1986,8,0,7323.29,31.66,15,W,Individual,3.0,0,"Columbus, MI"
4598.27,60,16.13,112.14,D,D3,Operations Manager,3.0,RENT,31368.06,Source Verified,Jan-2016,Fully Paid,house,House,24.6,Apr-1995,7,0,2654.83,57.75,19,F,Individual,1.0,0,"Austin, NY"
20724.23,36,21.7,788.3,E,E3,Electrician,7.0,MORTGAGE,58146.41,Verified,Sep-2016,Fully Paid,vacation,Vacation,17.0,Sep-1983,10,0,17672.57,85.49,20,W,Individual,2.0,0,"Boston, FL"
15904.2,36,14.66,548.67,C,C4,Driver,1.0,RENT,66489.72,Not Verified,Jun-2015,Fully Paid,credit_card,Credit Card,17.67,Aug-2004,11,0,6059.64,68.75,12,F,Individual,3.0,0,"Tampa, MA"
10663.52,36,10.3,345.56,B,B5,Driver,2.0,RENT,43631.69,Not Verified,Oct-2016,Fully Paid,small_business,Small Business,22.3,Mar-2005,10,0,24806.56,26.58,17,W,Individual,4.0,0,"Phoenix, FL"
